xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionBlocks.thisTrial,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,auctionTrials.thisTrial,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,learningStimOnset,learningFixOnset,beginningSSD,trialType,goStim,goResp.keys,goResp.corr,goResp.rt,goTrailCountOutput,goCumRTOutput,goRTCountOutput,stopTrialCountOutput,stopSuccessCountOutput,omissionCountOutput,commissionCountOutput,fixStopOnset,goStimOnset,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,computedRewardOutput,EndingSSD,key_resp_4.keys,key_resp_4.rt,expName,gender (m/f),age,frameRate,session,date,participant,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,4,2,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,3,19,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.417621135712,0.510924100876,0.000897169113159,,,,,,,,,,,,,,,,,,,3.96,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,3,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,0,20,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.43457698822,0.513771057129,0.000936985015869,,,,,,,,,,,,,,,,,,,4.19,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,0,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,5,1,21,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.334386110306,0.508069992065,0.000899076461792,,,,,,,,,,,,,,,,,,,2.2,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,5,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,5,2,22,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.367654085159,0.505183935165,0.000892877578735,,,,,,,,,,,,,,,,,,,3.99,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,5,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,5,3,23,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.384793043137,0.515751123428,0.000892162322998,,,,,,,,,,,,,,,,,,,3.98,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,5,3,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,0,24,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.334003925323,0.505785942078,0.000883817672729,,,,,,,,,,,,,,,,,,,1.91,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,6,1,25,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.434048175812,0.513772964478,0.000942945480347,,,,,,,,,,,,,,,,,,,1.22,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,6,1,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,2,26,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.367764949799,0.50749707222,0.000895977020264,,,,,,,,,,,,,,,,,,,0.79,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,6,3,27,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.367293119431,0.502948045731,0.000898122787476,,,,,,,,,,,,,,,,,,,1.19,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,6,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,0,28,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.335072040558,0.500231027603,0.000937938690186,,,,,,,,,,,,,,,,,,,0.76,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,0,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,7,1,29,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.334290027618,0.503495931625,0.000885009765625,,,,,,,,,,,,,,,,,,,1.13,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,7,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,2,30,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.384339094162,0.513175964355,0.000955820083618,,,,,,,,,,,,,,,,,,,0.75,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,2,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,3,31,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.334279060364,0.500756025314,0.000933170318604,,,,,,,,,,,,,,,,,,,3.98,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,3,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,0,32,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.417594194412,0.503772974014,0.000911951065063,,,,,,,,,,,,,,,,,,,0.33,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,1,33,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.41795706749,0.506731987,0.000936031341553,,,,,,,,,,,,,,,,,,,3.92,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,1,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,2,34,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.40073299408,0.511780977249,0.000894784927368,,,,,,,,,,,,,,,,,,,4.23,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,2,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,8,3,35,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.367345094681,0.510902881622,0.000902891159058,,,,,,,,,,,,,,,,,,,1.95,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,8,3,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.367532968521,0.514989852905,0.000941038131714,,,,,,,,,,,,,,,,,,,1.83,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.367891073227,0.509416103363,0.000895023345947,,,,,,,,,,,,,,,,,,,1.81,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.401277065277,0.503093957901,0.000895977020264,,,,,,,,,,,,,,,,,,,0.25,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.350791931152,0.512783050537,0.000940084457397,,,,,,,,,,,,,,,,,,,3.82,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.383730888367,0.502690076828,0.000905990600586,,,,,,,,,,,,,,,,,,,1.21,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.384112119675,0.516170978546,0.000898122787476,,,,,,,,,,,,,,,,,,,3.86,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.317409038544,0.508713006973,0.000893831253052,,,,,,,,,,,,,,,,,,,0.87,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.400897979736,0.512787103653,0.000906944274902,,,,,,,,,,,,,,,,,,,2.01,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.451239109039,0.510421037674,0.000903129577637,,,,,,,,,,,,,,,,,,,0.64,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.367661237717,0.50185418129,0.000916004180908,,,,,,,,,,,,,,,,,,,4.24,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.367959022522,0.509361982346,0.000946044921875,,,,,,,,,,,,,,,,,,,0.91,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.500797986984,0.500251054764,0.000917911529541,,,,,,,,,,,,,,,,,,,3.98,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.400235891342,0.514492988586,0.000893831253052,,,,,,,,,,,,,,,,,,,2.06,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.384552955627,0.503718852997,0.000935792922974,,,,,,,,,,,,,,,,,,,0.56,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.40113902092,0.504832983017,0.000898122787476,,,,,,,,,,,,,,,,,,,1.84,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.400973081589,0.502485990524,0.000895977020264,,,,,,,,,,,,,,,,,,,3.83,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.384294986725,0.500690937042,0.000890970230103,,,,,,,,,,,,,,,,,,,0.7,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.401253938675,0.504879951477,0.000967025756836,,,,,,,,,,,,,,,,,,,4.11,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.35095000267,0.502597093582,0.000901222229004,,,,,,,,,,,,,,,,,,,1.83,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.384078979492,0.513094186783,0.000905990600586,,,,,,,,,,,,,,,,,,,4.23,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.450893878937,0.503690958023,0.000880002975464,,,,,,,,,,,,,,,,,,,0.92,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.417491197586,0.514372110367,0.000900983810425,,,,,,,,,,,,,,,,,,,0.99,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.400965213776,0.50377202034,0.000903129577637,,,,,,,,,,,,,,,,,,,4.21,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.384052038193,0.50439786911,0.000893831253052,,,,,,,,,,,,,,,,,,,2.04,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.384007930756,0.507365942001,0.00090503692627,,,,,,,,,,,,,,,,,,,3.84,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.601039171219,0.503195047379,0.000895023345947,,,,,,,,,,,,,,,,,,,2.11,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.367518901825,0.507401943207,0.000885009765625,,,,,,,,,,,,,,,,,,,2.02,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.334614992142,0.508552789688,0.00096583366394,,,,,,,,,,,,,,,,,,,2.19,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.367042064667,0.515473127365,0.000894069671631,,,,,,,,,,,,,,,,,,,1.9,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.434417009354,0.50567984581,0.000933885574341,,,,,,,,,,,,,,,,,,,0.88,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.484352827072,0.512320995331,0.000930070877075,,,,,,,,,,,,,,,,,,,1.88,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
