xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopBlocks.thisTrial,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,ok1.keys,ok1.rt,StartTrialTimeStamp,resp.keys,resp.corr,resp.rt,learningStimOnset,learningFixOnset,EndTrialTimeStamp,beginningSSD,trialType,goStim,goResp.keys,goResp.corr,goTrailCountOutput,goCumRTOutput,goRTCountOutput,stopTrialCountOutput,stopSuccessCountOutput,omissionCountOutput,commissionCountOutput,fixStopOnset,goStimOnset,stopSignalOnset,goResp.rt,key_resp_3.keys,key_resp_3.rt,computedRewardOutput,key_resp_7.keys,key_resp_7.rt,EndingSSD,expName,gender (m/f),age,frameRate,session,date,participant,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,1,0,0,0,0,None,,,,,,,,,,,,1382.59675097,None,0,,0.500142097473,0.00103306770325,1385.59772301,,,,,,,,,,,,,,,,,,,3.78,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,1,1,0,1,0,None,,,,,,,,,,,,1385.59828115,None,0,,0.515917062759,0.00102400779724,1388.59824204,,,,,,,,,,,,,,,,,,,4.21,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,1,2,0,2,0,None,,,,,,,,,,,,1388.59894705,None,0,,0.515657186508,0.0012571811676,1391.59900713,,,,,,,,,,,,,,,,,,,3.75,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,1,3,0,3,0,None,,,,,,,,,,,,1391.60001111,None,0,,0.514933824539,0.00175786018372,1394.59921312,,,,,,,,,,,,,,,,,,,3.75,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,1,4,0,4,0,None,,,,,,,,,,,,1394.60021806,None,0,,0.515071153641,0.00151801109314,1397.59978199,,,,,,,,,,,,,,,,,,,4.07,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,0,0,0,0,0,None,,,,,,,,,,,,1398.35880518,None,0,,0.507349014282,0.000942945480347,1401.35033512,,,,,,,,,,,,,,,,,,,2.01,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,0,1,0,1,0,None,,,,,,,,,,,,1401.351336,None,0,,0.515010118484,0.00174903869629,1404.35072017,,,,,,,,,,,,,,,,,,,2.03,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,0,2,0,2,0,None,,,,,,,,,,,,1404.35142207,None,0,,0.515464067459,0.00122404098511,1407.35093808,,,,,,,,,,,,,,,,,,,2.02,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,0,3,0,3,0,None,,,,,,,,,,,,1407.35164905,None,0,,0.515673160553,0.00122904777527,1410.35147214,,,,,,,,,,,,,,,,,,,1.83,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,0,4,0,4,0,None,,,,,,,,,,,,1410.35248804,None,0,,0.514945030212,0.00174307823181,1413.351969,,,,,,,,,,,,,,,,,,,2.01,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,3,0,0,0,0,None,,,,,,,,,,,,1414.04999614,None,0,,0.501574039459,0.00108194351196,1417.05249715,,,,,,,,,,,,,,,,,,,1.75,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,3,1,0,1,0,None,,,,,,,,,,,,1417.05349207,None,0,,0.515071868896,0.00141286849976,1420.05306816,,,,,,,,,,,,,,,,,,,1.96,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,3,2,0,2,0,None,,,,,,,,,,,,1420.05406308,None,0,,0.514727830887,0.00152397155762,1423.05322719,,,,,,,,,,,,,,,,,,,2.11,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,3,3,0,3,0,None,,,,,,,,,,,,1423.0539391,None,0,,0.515416145325,0.00125002861023,1426.05390906,,,,,,,,,,,,,,,,,,,2.14,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,3,4,0,4,0,None,,,,,,,,,,,,1426.05505109,None,0,,0.51482796669,0.00218105316162,1429.05404806,,,,,,,,,,,,,,,,,,,2.23,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,0,0,0,0,0,None,,,,,,,,,,,,1429.82675505,None,0,,0.510282039642,0.00135397911072,1432.82130718,,,,,,,,,,,,,,,,,,,0.44,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,0,1,0,1,0,None,,,,,,,,,,,,1432.82201409,None,0,,0.515310049057,0.00120210647583,1435.82166409,,,,,,,,,,,,,,,,,,,0.52,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,0,2,0,2,0,None,,,,,,,,,,,,1435.8226521,None,0,,0.515111923218,0.0015709400177,1438.82182002,,,,,,,,,,,,,,,,,,,0.51,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,0,3,0,3,0,None,,,,,,,,,,,,1438.82236004,None,0,,0.516211986542,0.000960111618042,1441.82253098,,,,,,,,,,,,,,,,,,,0.31,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,0,4,0,4,0,None,,,,,,,,,,,,1441.82323718,None,0,,0.515425920486,0.00126695632935,1444.82313108,,,,,,,,,,,,,,,,,,,0.4,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,1,89,0,0,0,0,0,None,,,,,,,,,,,,1445.55615902,w,1,0.851288080215,0.516568899155,0.000981092453003,1448.55705714,,,,,,,,,,,,,,,,,,,4.18,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,1,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,2,90,0,0,0,0,0,None,,,,,,,,,,,,1449.33450007,w,1,0.400639057159,0.505313873291,0.00100588798523,1452.32440615,,,,,,,,,,,,,,,,,,,1.75,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,2,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,3,91,2,0,0,0,0,None,,,,,,,,,,,,1453.07131314,None,0,,0.502341032028,0.000895977020264,1456.07459712,,,,,,,,,,,,,,,,,,,0.86,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,3,91,2,1,0,1,0,None,,,,,,,,,,,,1456.07559919,s,1,0.167535066605,0.515002012253,0.00157690048218,1459.07505798,,,,,,,,,,,,,,,,,,,1.04,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,3,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,0,92,2,0,0,0,0,None,,,,,,,,,,,,1459.87845016,w,0,0.467482805252,0.513108968735,0.000923871994019,1462.87605309,,,,,,,,,,,,,,,,,,,0.81,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,0,92,2,1,0,1,0,None,,,,,,,,,,,,1462.87705398,q,0,0.533764839172,0.514719963074,0.00178194046021,1465.87625408,,,,,,,,,,,,,,,,,,,0.75,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,0,92,2,2,0,2,0,None,,,,,,,,,,,,1465.877244,w,0,0.867609024048,0.514801025391,0.00176095962524,1468.87652302,,,,,,,,,,,,,,,,,,,0.79,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,0,92,2,3,0,3,0,None,,,,,,,,,,,,1468.87751508,w,0,0.533737897873,0.514831066132,0.00171709060669,1471.87682414,,,,,,,,,,,,,,,,,,,0.84,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,0,92,2,4,0,4,0,None,,,,,,,,,,,,1471.87782407,w,0,0.533341884613,0.515279054642,0.00168704986572,1474.87723899,,,,,,,,,,,,,,,,,,,0.98,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,0,92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,1,93,3,0,0,0,0,None,,,,,,,,,,,,1475.62547517,a,1,0.550993919373,0.501608848572,0.000900030136108,1478.62770414,,,,,,,,,,,,,,,,,,,0.88,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,1,93,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,23,2,94,1,0,0,0,0,None,,,,,,,,,,,,1479.43531704,s,0,0.534226894379,0.508860111237,0.00097918510437,1482.42833805,,,,,,,,,,,,,,,,,,,0.51,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,23,2,94,1,1,0,1,0,None,,,,,,,,,,,,1482.42934203,q,1,0.567602872849,0.515162944794,0.00148987770081,1485.42878008,,,,,,,,,,,,,,,,,,,0.37,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,23,2,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,23,3,95,0,0,0,0,0,None,,,,,,,,,,,,1486.20253205,w,1,0.467757940292,0.509197235107,0.00101804733276,1489.1961751,,,,,,,,,,,,,,,,,,,0.73,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,23,3,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,24,0,96,0,0,0,0,0,None,,,,,,,,,,,,1490.01566911,w,1,0.450762033463,0.513369083405,0.000955104827881,1493.01323605,,,,,,,,,,,,,,,,,,,0.74,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,24,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,24,1,97,1,0,0,0,0,None,,,,,,,,,,,,1493.8057282,q,1,0.367470979691,0.507060050964,0.000994920730591,1496.79678202,,,,,,,,,,,,,,,,,,,4.22,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,24,1,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,24,2,98,0,0,0,0,0,None,,,,,,,,,,,,1497.65747309,None,0,,0.505881071091,0.000927209854126,1500.6476171,,,,,,,,,,,,,,,,,,,0.62,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,24,2,98,0,1,0,1,0,None,,,,,,,,,,,,1500.64862418,q,0,0.751072883606,0.51512503624,0.00166010856628,1503.64800906,,,,,,,,,,,,,,,,,,,0.74,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,24,2,98,0,2,0,2,0,None,,,,,,,,,,,,1503.64899611,w,1,0.400824069977,0.515136003494,0.00172901153564,1506.64839315,,,,,,,,,,,,,,,,,,,0.58,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,24,2,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,24,3,99,3,0,0,0,0,None,,,,,,,,,,,,1507.45380998,q,0,0.601401090622,0.510872125626,0.000921964645386,1510.44898009,,,,,,,,,,,,,,,,,,,3.79,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,24,3,99,3,1,0,1,0,None,,,,,,,,,,,,1510.44967198,a,1,0.584341049194,0.51563000679,0.00124216079712,1513.44949007,,,,,,,,,,,,,,,,,,,4.18,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,24,3,99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,5.00254797935,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,0,0,0,1,,,1522.54392815,,,,,,1525.53738809,-1,go,hexagonmagenta.gif,m,1,1,0.817245960236,1,0,0,0,0,0.00100898742676,0.505749940872,,0.817245960236,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,0,1,1,0,,,1525.53858304,,,,,,1528.53735805,-1,go,triangleorange.gif,z,1,2,1.10144782066,2,0,0,0,0,0.00121307373047,0.511533021927,,0.284201860428,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,1,0,2,0,,,1528.53828597,,,,,,1531.53761101,-1,go,circlegray.gif,z,1,3,1.5021879673,3,0,0,0,0,0.00127005577087,0.512536048889,,0.400740146637,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,1,1,3,0,,,1531.53888297,,,,,,1534.53745604,0.25,stop,invertedtrianglewhite.gif,z,1,3,1.5021879673,3,1,0,0,0,0.00123500823975,0.512131929398,0.762277126312,0.583962917328,,,,,,0.2,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,2,0,4,1,,,1534.53829408,,,,,,1537.53887916,0.25,stop,diamondcyan.gif,m,1,3,1.5021879673,3,2,0,0,0,0.00116801261902,0.513346195221,0.763168096542,0.384081125259,,,,,,0.2,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,2,1,5,1,,,1537.54016304,,,,,,1540.5389781,-1,go,lineblue.gif,z,0,4,1.5021879673,3,2,0,0,1,0.0012321472168,0.51179599762,,0.700924873352,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,3,0,6,1,,,1540.53994417,,,,,,1543.53950214,-1,go,hexagonmagenta.gif,m,1,5,2.13658595085,4,2,0,0,1,0.00121712684631,0.512341976166,,0.634397983551,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,3,1,7,0,,,1543.54047418,,,,,,1546.54035401,0.2,stop,diamondcyan.gif,None,0,5,2.13658595085,4,3,1,0,1,0.00124192237854,0.512427806854,0.712342977524,,,,,,,0.25,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,4,0,8,0,,,1546.54130602,,,,,,1549.54036117,0.25,stop,diamondcyan.gif,None,0,5,2.13658595085,4,4,2,0,1,0.00120401382446,0.511859893799,0.761782884598,,,,,,,0.3,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,4,1,9,1,,,1549.54128814,,,,,,1552.54073405,-1,go,triangleorange.gif,m,1,6,2.92072701454,5,4,2,0,1,0.00121092796326,0.512221097946,,0.78414106369,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,5,0,10,1,,,1552.54174399,,,,,,1555.54118109,-1,go,triangleorange.gif,m,1,7,3.58835291862,6,4,2,0,1,0.00120782852173,0.512334823608,,0.667625904083,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,5,1,11,0,,,1555.54212213,,,,,,1558.54174614,0.3,stop,invertedtrianglewhite.gif,None,0,7,3.58835291862,6,5,3,0,1,0.00124001502991,0.512323141098,0.812403917313,,,,,,,0.35,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,6,0,12,0,,,1558.54268098,,,,,,1561.54213119,-1,go,lineblue.gif,None,0,8,3.58835291862,6,5,3,1,1,0.00126695632935,0.512151002884,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,6,1,13,1,,,1561.5434761,,,,,,1564.54165196,-1,go,crossgreen.gif,None,0,9,3.58835291862,6,5,3,2,1,0.00124907493591,0.511798143387,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,7,0,14,0,,,1564.54257703,,,,,,1567.54228306,-1,go,hexagonmagenta.gif,z,1,10,3.97248101234,7,5,3,2,1,0.00114297866821,0.513252019882,,0.384128093719,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,7,1,15,1,,,1567.54321599,,,,,,1570.54336119,-1,go,invertedtrianglewhite.gif,m,1,11,4.5567138195,8,5,3,2,1,0.00119996070862,0.512866973877,,0.584232807159,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,8,0,16,0,,,1570.54471207,,,,,,1573.54366708,-1,go,circlegray.gif,z,1,12,5.29074764252,9,5,3,2,1,0.00235199928284,0.511990070343,,0.734033823013,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,8,1,17,1,,,1573.54461217,,,,,,1576.54404306,-1,go,invertedtrianglewhite.gif,None,0,13,5.29074764252,9,5,3,3,1,0.00122904777527,0.512433052063,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,9,0,18,1,,,1576.54496717,,,,,,1579.54462719,0.2,stop,invertedtrianglewhite.gif,None,0,13,5.29074764252,9,6,4,3,1,0.00123190879822,0.512410879135,0.71266579628,,,,,,,0.25,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,9,1,19,0,,,1579.54583597,,,,,,1582.54511809,-1,go,circlegray.gif,None,0,14,5.29074764252,9,6,4,4,1,0.00123500823975,0.512250185013,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,10,0,20,1,,,1582.54644299,,,,,,1585.544137,0.25,stop,invertedtrianglewhite.gif,None,0,14,5.29074764252,9,7,5,4,1,0.00122809410095,0.511678934097,0.761962890625,,,,,,,0.3,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,10,1,21,1,,,1585.54482603,,,,,,1588.54561901,-1,go,lineblue.gif,None,0,15,5.29074764252,9,7,5,5,1,0.000938177108765,0.51417016983,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,11,0,22,0,,,1588.54658508,,,,,,1591.54611015,-1,go,circlegray.gif,None,0,16,5.29074764252,9,7,5,6,1,0.00123691558838,0.512679100037,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,11,1,23,1,,,1591.54712605,,,,,,1594.54674006,-1,go,squareyellow.gif,None,0,17,5.29074764252,9,7,5,7,1,0.00123405456543,0.512479066849,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,12,0,24,1,,,1594.54768109,,,,,,1597.54729414,0.3,stop,invertedtrianglewhite.gif,None,0,17,5.29074764252,9,8,6,7,1,0.00121903419495,0.51247215271,0.812306165695,,,,,,,0.35,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,12,1,25,1,,,1597.54857206,,,,,,1600.54743814,-1,go,circlegray.gif,None,0,18,5.29074764252,9,8,6,8,1,0.00161385536194,0.512048959732,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,13,0,26,0,,,1600.54838014,,,,,,1603.54795814,-1,go,triangleorange.gif,None,0,19,5.29074764252,9,8,6,9,1,0.00122904777527,0.512578964233,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,13,1,27,0,,,1603.54890513,,,,,,1606.54869819,-1,go,squareyellow.gif,None,0,20,5.29074764252,9,8,6,10,1,0.00123000144958,0.512407064438,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,14,0,28,1,,,1606.55002618,,,,,,1609.54899716,-1,go,hexagonmagenta.gif,None,0,21,5.29074764252,9,8,6,11,1,0.00121998786926,0.511683940887,,,,,,,,-1,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,None,14,1,29,0,,,1609.550313,,,,,,1612.54941511,0.35,stop,crossgreen.gif,None,0,21,5.29074764252,9,9,7,11,1,0.00123715400696,0.51162314415,0.86162519455,,,,,,,0.4,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
