StopOrGo,Amount,Shape,Color,StopOrGoAndAmountLoop.thisRepN,StopOrGoAndAmountLoop.thisTrialN,StopOrGoAndAmountLoop.thisN,StopOrGoAndAmountLoop.thisIndex,ShapeLoop.thisRepN,ShapeLoop.thisTrialN,ShapeLoop.thisN,ShapeLoop.thisIndex,ColorLoop.thisRepN,ColorLoop.thisTrialN,ColorLoop.thisN,ColorLoop.thisIndex,expName,gender (m/f),age,frameRate,session,date,participant,
Stop,0.5,invertedTriangle,yellow,0,1,1,0,3,0,24,3,4,4,36,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,gray,0,1,1,0,3,0,24,3,4,5,37,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,magenta,0,1,1,0,3,0,24,3,4,6,38,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,blue,0,1,1,0,3,0,24,3,4,7,39,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,cyan,0,1,1,0,3,0,24,3,5,0,40,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,green,0,1,1,0,3,0,24,3,5,1,41,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,magenta,0,1,1,0,3,0,24,3,5,2,42,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,orange,0,1,1,0,3,0,24,3,5,3,43,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,yellow,0,1,1,0,3,0,24,3,5,4,44,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,gray,0,1,1,0,3,0,24,3,5,5,45,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,white,0,1,1,0,3,0,24,3,5,6,46,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,blue,0,1,1,0,3,0,24,3,5,7,47,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,blue,0,1,1,0,3,0,24,3,6,0,48,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,orange,0,1,1,0,3,0,24,3,6,1,49,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,magenta,0,1,1,0,3,0,24,3,6,2,50,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,yellow,0,1,1,0,3,0,24,3,6,3,51,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,white,0,1,1,0,3,0,24,3,6,4,52,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,green,0,1,1,0,3,0,24,3,6,5,53,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,cyan,0,1,1,0,3,0,24,3,6,6,54,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,gray,0,1,1,0,3,0,24,3,6,7,55,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,cyan,0,1,1,0,3,0,24,3,7,0,56,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,white,0,1,1,0,3,0,24,3,7,1,57,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,green,0,1,1,0,3,0,24,3,7,2,58,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,blue,0,1,1,0,3,0,24,3,7,3,59,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,yellow,0,1,1,0,3,0,24,3,7,4,60,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,magenta,0,1,1,0,3,0,24,3,7,5,61,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,gray,0,1,1,0,3,0,24,3,7,6,62,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,orange,0,1,1,0,3,0,24,3,7,7,63,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,invertedTriangle,,0,1,1,0,3,0,24,3,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,yellow,0,1,1,0,3,1,25,5,0,0,0,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,gray,0,1,1,0,3,1,25,5,0,1,1,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,white,0,1,1,0,3,1,25,5,0,2,2,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,orange,0,1,1,0,3,1,25,5,0,3,3,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,green,0,1,1,0,3,1,25,5,0,4,4,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,magenta,0,1,1,0,3,1,25,5,0,5,5,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,blue,0,1,1,0,3,1,25,5,0,6,6,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,cyan,0,1,1,0,3,1,25,5,0,7,7,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,white,0,1,1,0,3,1,25,5,1,0,8,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,orange,0,1,1,0,3,1,25,5,1,1,9,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,green,0,1,1,0,3,1,25,5,1,2,10,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,blue,0,1,1,0,3,1,25,5,1,3,11,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,cyan,0,1,1,0,3,1,25,5,1,4,12,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,gray,0,1,1,0,3,1,25,5,1,5,13,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,yellow,0,1,1,0,3,1,25,5,1,6,14,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,magenta,0,1,1,0,3,1,25,5,1,7,15,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,green,0,1,1,0,3,1,25,5,2,0,16,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,magenta,0,1,1,0,3,1,25,5,2,1,17,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,white,0,1,1,0,3,1,25,5,2,2,18,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,yellow,0,1,1,0,3,1,25,5,2,3,19,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,cyan,0,1,1,0,3,1,25,5,2,4,20,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,orange,0,1,1,0,3,1,25,5,2,5,21,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,blue,0,1,1,0,3,1,25,5,2,6,22,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,gray,0,1,1,0,3,1,25,5,2,7,23,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,cyan,0,1,1,0,3,1,25,5,3,0,24,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,blue,0,1,1,0,3,1,25,5,3,1,25,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,green,0,1,1,0,3,1,25,5,3,2,26,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,gray,0,1,1,0,3,1,25,5,3,3,27,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,orange,0,1,1,0,3,1,25,5,3,4,28,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,magenta,0,1,1,0,3,1,25,5,3,5,29,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,white,0,1,1,0,3,1,25,5,3,6,30,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,yellow,0,1,1,0,3,1,25,5,3,7,31,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,yellow,0,1,1,0,3,1,25,5,4,0,32,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,white,0,1,1,0,3,1,25,5,4,1,33,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,blue,0,1,1,0,3,1,25,5,4,2,34,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,orange,0,1,1,0,3,1,25,5,4,3,35,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,gray,0,1,1,0,3,1,25,5,4,4,36,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,magenta,0,1,1,0,3,1,25,5,4,5,37,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,cyan,0,1,1,0,3,1,25,5,4,6,38,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,green,0,1,1,0,3,1,25,5,4,7,39,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,green,0,1,1,0,3,1,25,5,5,0,40,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,cyan,0,1,1,0,3,1,25,5,5,1,41,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,blue,0,1,1,0,3,1,25,5,5,2,42,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,orange,0,1,1,0,3,1,25,5,5,3,43,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,gray,0,1,1,0,3,1,25,5,5,4,44,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,yellow,0,1,1,0,3,1,25,5,5,5,45,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,white,0,1,1,0,3,1,25,5,5,6,46,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,magenta,0,1,1,0,3,1,25,5,5,7,47,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,cyan,0,1,1,0,3,1,25,5,6,0,48,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,blue,0,1,1,0,3,1,25,5,6,1,49,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,orange,0,1,1,0,3,1,25,5,6,2,50,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,yellow,0,1,1,0,3,1,25,5,6,3,51,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,gray,0,1,1,0,3,1,25,5,6,4,52,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,white,0,1,1,0,3,1,25,5,6,5,53,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,magenta,0,1,1,0,3,1,25,5,6,6,54,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,green,0,1,1,0,3,1,25,5,6,7,55,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,gray,0,1,1,0,3,1,25,5,7,0,56,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,orange,0,1,1,0,3,1,25,5,7,1,57,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,blue,0,1,1,0,3,1,25,5,7,2,58,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,green,0,1,1,0,3,1,25,5,7,3,59,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,white,0,1,1,0,3,1,25,5,7,4,60,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,cyan,0,1,1,0,3,1,25,5,7,5,61,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,yellow,0,1,1,0,3,1,25,5,7,6,62,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,magenta,0,1,1,0,3,1,25,5,7,7,63,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,diamond,,0,1,1,0,3,1,25,5,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,yellow,0,1,1,0,3,2,26,2,0,0,0,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,green,0,1,1,0,3,2,26,2,0,1,1,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,magenta,0,1,1,0,3,2,26,2,0,2,2,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,white,0,1,1,0,3,2,26,2,0,3,3,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,orange,0,1,1,0,3,2,26,2,0,4,4,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,blue,0,1,1,0,3,2,26,2,0,5,5,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,cyan,0,1,1,0,3,2,26,2,0,6,6,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,gray,0,1,1,0,3,2,26,2,0,7,7,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,blue,0,1,1,0,3,2,26,2,1,0,8,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,magenta,0,1,1,0,3,2,26,2,1,1,9,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,yellow,0,1,1,0,3,2,26,2,1,2,10,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,white,0,1,1,0,3,2,26,2,1,3,11,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,green,0,1,1,0,3,2,26,2,1,4,12,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,cyan,0,1,1,0,3,2,26,2,1,5,13,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,gray,0,1,1,0,3,2,26,2,1,6,14,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,orange,0,1,1,0,3,2,26,2,1,7,15,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,white,0,1,1,0,3,2,26,2,2,0,16,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,cyan,0,1,1,0,3,2,26,2,2,1,17,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,blue,0,1,1,0,3,2,26,2,2,2,18,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,orange,0,1,1,0,3,2,26,2,2,3,19,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,gray,0,1,1,0,3,2,26,2,2,4,20,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,yellow,0,1,1,0,3,2,26,2,2,5,21,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,magenta,0,1,1,0,3,2,26,2,2,6,22,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,green,0,1,1,0,3,2,26,2,2,7,23,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,cyan,0,1,1,0,3,2,26,2,3,0,24,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,yellow,0,1,1,0,3,2,26,2,3,1,25,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,white,0,1,1,0,3,2,26,2,3,2,26,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,blue,0,1,1,0,3,2,26,2,3,3,27,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,orange,0,1,1,0,3,2,26,2,3,4,28,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,magenta,0,1,1,0,3,2,26,2,3,5,29,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,green,0,1,1,0,3,2,26,2,3,6,30,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,gray,0,1,1,0,3,2,26,2,3,7,31,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,green,0,1,1,0,3,2,26,2,4,0,32,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,magenta,0,1,1,0,3,2,26,2,4,1,33,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,blue,0,1,1,0,3,2,26,2,4,2,34,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,gray,0,1,1,0,3,2,26,2,4,3,35,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,white,0,1,1,0,3,2,26,2,4,4,36,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,orange,0,1,1,0,3,2,26,2,4,5,37,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,cyan,0,1,1,0,3,2,26,2,4,6,38,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,yellow,0,1,1,0,3,2,26,2,4,7,39,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,orange,0,1,1,0,3,2,26,2,5,0,40,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,green,0,1,1,0,3,2,26,2,5,1,41,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,gray,0,1,1,0,3,2,26,2,5,2,42,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,blue,0,1,1,0,3,2,26,2,5,3,43,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,magenta,0,1,1,0,3,2,26,2,5,4,44,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,yellow,0,1,1,0,3,2,26,2,5,5,45,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,cyan,0,1,1,0,3,2,26,2,5,6,46,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,white,0,1,1,0,3,2,26,2,5,7,47,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,orange,0,1,1,0,3,2,26,2,6,0,48,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,magenta,0,1,1,0,3,2,26,2,6,1,49,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,white,0,1,1,0,3,2,26,2,6,2,50,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,blue,0,1,1,0,3,2,26,2,6,3,51,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,yellow,0,1,1,0,3,2,26,2,6,4,52,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,gray,0,1,1,0,3,2,26,2,6,5,53,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,green,0,1,1,0,3,2,26,2,6,6,54,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,cyan,0,1,1,0,3,2,26,2,6,7,55,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,blue,0,1,1,0,3,2,26,2,7,0,56,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,magenta,0,1,1,0,3,2,26,2,7,1,57,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,yellow,0,1,1,0,3,2,26,2,7,2,58,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,white,0,1,1,0,3,2,26,2,7,3,59,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,gray,0,1,1,0,3,2,26,2,7,4,60,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,cyan,0,1,1,0,3,2,26,2,7,5,61,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,orange,0,1,1,0,3,2,26,2,7,6,62,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,green,0,1,1,0,3,2,26,2,7,7,63,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,line,,0,1,1,0,3,2,26,2,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,white,0,1,1,0,3,3,27,4,0,0,0,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,cyan,0,1,1,0,3,3,27,4,0,1,1,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,yellow,0,1,1,0,3,3,27,4,0,2,2,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,blue,0,1,1,0,3,3,27,4,0,3,3,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,orange,0,1,1,0,3,3,27,4,0,4,4,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,gray,0,1,1,0,3,3,27,4,0,5,5,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,green,0,1,1,0,3,3,27,4,0,6,6,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,magenta,0,1,1,0,3,3,27,4,0,7,7,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,orange,0,1,1,0,3,3,27,4,1,0,8,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,cyan,0,1,1,0,3,3,27,4,1,1,9,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,gray,0,1,1,0,3,3,27,4,1,2,10,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,yellow,0,1,1,0,3,3,27,4,1,3,11,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,magenta,0,1,1,0,3,3,27,4,1,4,12,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,white,0,1,1,0,3,3,27,4,1,5,13,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,green,0,1,1,0,3,3,27,4,1,6,14,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,blue,0,1,1,0,3,3,27,4,1,7,15,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,cyan,0,1,1,0,3,3,27,4,2,0,16,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,white,0,1,1,0,3,3,27,4,2,1,17,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,yellow,0,1,1,0,3,3,27,4,2,2,18,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,magenta,0,1,1,0,3,3,27,4,2,3,19,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,green,0,1,1,0,3,3,27,4,2,4,20,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,blue,0,1,1,0,3,3,27,4,2,5,21,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,orange,0,1,1,0,3,3,27,4,2,6,22,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,gray,0,1,1,0,3,3,27,4,2,7,23,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,magenta,0,1,1,0,3,3,27,4,3,0,24,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,gray,0,1,1,0,3,3,27,4,3,1,25,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,yellow,0,1,1,0,3,3,27,4,3,2,26,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,blue,0,1,1,0,3,3,27,4,3,3,27,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,cyan,0,1,1,0,3,3,27,4,3,4,28,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,orange,0,1,1,0,3,3,27,4,3,5,29,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,white,0,1,1,0,3,3,27,4,3,6,30,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,green,0,1,1,0,3,3,27,4,3,7,31,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,green,0,1,1,0,3,3,27,4,4,0,32,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,cyan,0,1,1,0,3,3,27,4,4,1,33,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,gray,0,1,1,0,3,3,27,4,4,2,34,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,blue,0,1,1,0,3,3,27,4,4,3,35,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Stop,0.5,hexagon,yellow,0,1,1,0,3,3,27,4,4,4,36,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
