xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.25868893,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.000931978225708,0.514995098114,1819.26136589,0.915271997452,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.26182294,go,triangleyellow.gif,go,2.0,m,1,0.534444093704,None,0,0.00095796585083,0.515003919601,1822.264884,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.2653439,go,triangleyellow.gif,go,2.0,m,1,0.818083047867,None,0,0.000933170318604,0.514877080917,1825.26830697,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.26876497,go,circlewhite.gif,go,1.0,m,1,0.684465885162,None,0,0.000930070877075,0.514791965485,1828.27126193,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.27171993,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.000982999801636,0.515002012253,1831.27500391,0.865368127823,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.27554083,stop,lineblue.gif,stop,2.0,None,0,,None,0,0.000952005386353,0.514728069305,1834.27826095,0.914917945862,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.27872086,go,circlewhite.gif,go,1.0,m,1,0.550884008408,None,0,0.000937938690186,0.514917850494,1837.28153896,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.28204799,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.000941038131714,0.514980077744,1840.28501487,0.965106010437,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.28547382,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.000927925109863,0.515262842178,1843.28866482,1.01582479477,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.28913879,go,hexagonmagenta.gif,go,0.5,z,1,0.634212017059,None,0,0.000951051712036,0.514564990997,1846.29167891,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.29219484,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.000940084457397,0.515050172806,1849.29502583,1.06563401222,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.29548478,go,triangleyellow.gif,go,2.0,m,1,0.701206922531,None,0,0.000952005386353,0.514909029007,1852.29839087,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.29885292,go,circlewhite.gif,go,1.0,m,1,0.751660108566,None,0,0.000934839248657,0.51487493515,1855.3018868,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.30241299,stop,diamondcyan.gif,stop,4.0,z,1,0.784866809845,None,0,0.000945806503296,0.51477098465,1858.3054769,1.11534380913,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.30599499,stop,lineblue.gif,stop,2.0,m,1,0.567668914795,None,0,0.00102305412292,0.514538049698,1861.30796695,0.965236902237,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.30843878,go,hexagonmagenta.gif,go,0.5,z,1,0.801429986954,None,0,0.000945091247559,0.515136003494,1864.31187701,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.31233788,stop,lineblue.gif,stop,2.0,None,0,,None,0,0.000923871994019,0.514814853668,1867.31514096,0.915407896042,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.31559992,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.000974893569946,0.51492190361,1870.31849694,0.965192079544,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.31907487,go,diamondcyan.gif,stop,4.0,None,0,,z,1,0.00114703178406,0.514811992645,1873.32235885,,,,,,,,,,,,,,,,,,,,-1,-1,0.0331389904022,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.32281995,go,hexagonmagenta.gif,go,0.5,None,0,,None,0,0.00093412399292,0.514448165894,1876.32495189,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.32540894,go,hexagonmagenta.gif,go,0.5,z,1,0.734797000885,None,0,0.00119090080261,0.515134811401,1879.32865882,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.32911801,stop,lineblue.gif,stop,2.0,None,0,,None,0,0.000927925109863,0.51506114006,1882.33188295,1.01590299606,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.33238983,go,hexagonmagenta.gif,go,0.5,z,1,0.818028926849,None,0,0.000929117202759,0.514765977859,1885.33519292,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.54915786,go,triangleyellow.gif,go,2.0,z,1,0.617627859116,None,0,0.000865936279297,0.510668992996,1926.54817295,,space,36.9341540337,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.54866385,stop,invertedtrianglegreen.gif,stop,0.5,m,1,0.701299190521,None,0,0.000930786132812,0.514671802521,1929.55132699,1.06522893906,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.55177999,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.000953912734985,0.515421867371,1932.55475998,1.01559305191,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.55527687,stop,diamondcyan.gif,stop,4.0,m,1,0.684166193008,None,0,0.000945091247559,0.51474404335,1935.5579648,1.06516313553,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.558429,go,diamondcyan.gif,stop,4.0,z,1,0.934976100922,None,0,0.000931978225708,0.515080928802,1938.5615449,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.562011,go,squareorange.gif,go,4.0,m,1,0.884644031525,None,0,0.000932931900024,0.514847993851,1941.56478596,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.56524897,go,squareorange.gif,go,4.0,z,1,0.584383010864,None,0,0.000924110412598,0.514888048172,1944.56812096,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.56858492,go,circlewhite.gif,go,1.0,z,1,0.551133871078,None,0,0.00145196914673,0.514946937561,1947.571419,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.57187581,stop,diamondcyan.gif,stop,4.0,None,0,,None,0,0.00092601776123,0.515064001083,1950.57493401,1.06537818909,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.57539082,stop,diamondcyan.gif,stop,4.0,None,0,,None,0,0.000945091247559,0.515197038651,1953.577981,1.11532306671,,,,,,,,,,,,,,,,,,,0.6,0.65,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.5784409,go,hexagonmagenta.gif,go,0.5,z,1,0.91801404953,None,0,0.00108194351196,0.515031814575,1956.58130288,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.581779,go,hexagonmagenta.gif,go,0.5,m,1,0.884452819824,None,0,0.000902891159058,0.515079975128,1959.58495784,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.58543181,go,hexagonmagenta.gif,go,0.5,z,1,0.784548997879,None,0,0.000953912734985,0.514865875244,1962.58781481,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.588274,go,triangleyellow.gif,go,2.0,m,1,0.767870903015,None,0,0.00103497505188,0.515132904053,1965.59137201,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.59182978,stop,lineblue.gif,stop,2.0,None,0,,None,0,0.000906229019165,0.515430212021,1968.59482789,1.01569318771,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.59528494,go,triangleyellow.gif,go,2.0,m,1,0.684833049774,None,0,0.000930070877075,0.51508808136,1971.59821892,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.59877396,stop,invertedtrianglegreen.gif,stop,0.5,z,1,0.817543983459,None,0,0.000943183898926,0.514726161957,1974.60177279,1.16565108299,,,,,,,,,,,,,,,,,,,0.65,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.60223794,stop,diamondcyan.gif,stop,4.0,None,0,,None,0,0.000931024551392,0.515084981918,1977.60498285,1.11553907394,,,,,,,,,,,,,,,,,,,0.6,0.65,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.6054759,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.000977039337158,0.514815092087,1980.60849285,1.06581711769,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.60900593,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.00101113319397,0.514554977417,1983.61156297,1.16518807411,,,,,,,,,,,,,,,,,,,0.65,0.7,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.61202478,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.000932931900024,0.514922857285,1986.61469984,1.1158118248,,,,,,,,,,,,,,,,,,,0.6,0.65,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.61515498,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.000943899154663,0.515556097031,1989.61863899,1.2161989212,,,,,,,,,,,,,,,,,,,0.7,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.61909389,stop,lineblue.gif,stop,2.0,None,0,,None,0,0.000921964645386,0.514904022217,1992.62180495,1.26547908783,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.622262,stop,diamondcyan.gif,stop,4.0,None,0,,None,0,0.00101804733276,0.515136003494,1995.62519097,1.16557598114,,,,,,,,,,,,,,,,,,,0.65,0.7,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.62564898,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.000927925109863,0.514904975891,1998.62815285,1.21552085876,,,,,,,,,,,,,,,,,,,0.7,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.62862182,go,triangleyellow.gif,go,2.0,m,1,0.801113128662,None,0,0.000919818878174,0.515479803085,2001.63168001,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.63213587,stop,diamondcyan.gif,stop,4.0,None,0,,None,0,0.000940084457397,0.514914989471,2004.63530397,1.26571202278,,,,,,,,,,,,,,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.63576579,go,circlewhite.gif,go,1.0,z,1,0.867956876755,None,0,0.00093412399292,0.515032052994,2007.63842082,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.63889599,go,diamondcyan.gif,stop,4.0,None,0,,None,0,0.000945091247559,0.51516699791,2010.64200401,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.64252496,go,circlewhite.gif,go,1.0,m,1,0.500673055649,None,0,0.000962972640991,0.514966964722,2013.64500999,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.645468,go,diamondcyan.gif,stop,4.0,z,1,0.917950868607,None,0,0.000932216644287,0.515286207199,2016.64847589,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.64893794,go,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.00093412399292,0.515099048615,2019.65159798,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.65212178,go,invertedtrianglegreen.gif,stop,0.5,z,1,0.801253080368,None,0,0.000916957855225,0.514828920364,2022.65513492,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.65559483,go,circlewhite.gif,go,1.0,m,1,0.450357913971,None,0,0.00092887878418,0.515323877335,2025.65849781,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
