2.0709 	WARNING 	Movie2 stim could not be imported and won't be available
169.5391 	EXP 	text_3: autoDraw = False
169.5391 	EXP 	text_3: autoDraw = False
169.5391 	EXP 	text: autoDraw = True
169.5393 	EXP 	window1: recordFrameIntervals = False
170.1897 	EXP 	text_2: autoDraw = True
170.3738 	EXP 	text_2: autoDraw = False
170.4405 	DATA 	Keypress: space
170.4567 	EXP 	text: autoDraw = False
170.4567 	EXP 	text_2: autoDraw = False
170.4567 	EXP 	text_3: autoDraw = True
171.4422 	EXP 	New trial (rep=46, index=0): None
171.4423 	EXP 	window1: recordFrameIntervals = False
171.4579 	EXP 	text_3: autoDraw = False
171.4579 	EXP 	text_3: autoDraw = False
171.4579 	EXP 	text: autoDraw = True
171.4581 	EXP 	window1: recordFrameIntervals = False
172.1085 	EXP 	text_2: autoDraw = True
172.3086 	EXP 	text_2: autoDraw = False
172.3758 	DATA 	Keypress: space
